#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/      tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/     hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   4935                  1.00127                  34.0793                 0.993321              0.000469934                 0.934714               0.00306403                        1                       -1                        1                       -1                 0.846883                       -1                 0.795918                       -1                  1652.54                        679.81                       64.6381                  3.86871                0.0100066                     8193                     1025                        1                 0.993686              0.000697212                 0.993658              0.000704611                 0.934381               0.00473561                 0.935047               0.00468755
   4936                  1.00106                  34.0975                 0.993491              0.000463744                 0.930364               0.00317843                        1                       -1                        1                       -1                 0.839983                       -1                 0.806122                       -1                  1648.12                       680.172                       64.6701                  3.90324                0.0100141                     8193                     1025                        1                 0.993344              0.000721912                 0.993679               0.00071576                 0.938947               0.00452557                 0.927095               0.00514235
   4937                  1.00312                  34.0198                 0.994159              0.000439008                  0.93165               0.00312301                        1                       -1                        1                       -1                 0.841493                       -1                 0.833898                       -1                  1637.55                        679.42                       64.7456                  3.87759                0.0100046                     8193                     1025                        1                 0.995012              0.000623441                 0.993615              0.000700856                 0.935335               0.00461894                 0.927877               0.00491878
   4938                  1.00041                  34.2848                 0.993824              0.000454063                 0.930616               0.00318354                        1                       -1                        1                       -1                 0.840294                       -1                 0.794521                       -1                   1674.6                       683.448                       65.1646                  3.92671                0.0100071                     8193                     1025                        1                 0.993596              0.000711519                  0.99419              0.000680039                 0.927127               0.00504074                 0.931427               0.00486104
   4939                 0.997891                  34.0124                 0.993874              0.000450365                 0.933411               0.00310475                        1                       -1                        1                       -1                 0.844865                       -1                 0.782313                       -1                  1646.82                       678.768                       64.6682                  3.88333                0.0100208                     8193                     1025                        1                 0.992608              0.000750561                 0.994421              0.000666821                 0.930417               0.00480165                 0.933475               0.00485184
   4943                  1.00558                  34.3035                  0.99384              0.000454154                 0.932148               0.00318447                        1                       -1                        1                       -1                 0.838281                       -1                 0.798635                       -1                  1651.45                       682.387                        65.207                  3.91843               0.00999511                     8193                     1025                        1                 0.992444              0.000775278                 0.995041              0.000624833                 0.928112               0.00507062                 0.933966               0.00481606
   4944                  1.00223                  33.9338                 0.993193              0.000474297                 0.929294               0.00324419                        1                       -1                        1                       -1                  0.85041                       -1                 0.789831                       -1                  1636.98                       675.773                       64.3351                  3.83125               0.00998815                     8193                     1025                        1                  0.99263              0.000760182                 0.993435              0.000712044                 0.931279                0.0049339                 0.927477               0.00496919
   4948                   1.0044                  34.0494                 0.993647              0.000459695                 0.936573               0.00303762                        1                       -1                        1                       -1                 0.843787                       -1                 0.816949                       -1                     1645                        680.37                       64.6742                  3.86652                0.0100006                     8193                     1025                        1                 0.994337              0.000672103                 0.992856               0.00074481                 0.932986               0.00482377                  0.93957               0.00454221
   4949                  1.00048                   34.014                 0.994438              0.000430403                 0.936057               0.00303804                        1                       -1                        1                       -1                 0.845984                       -1                  0.79932                       -1                  1652.15                       679.686                       64.5493                  3.86892               0.00999528                     8193                     1025                        1                 0.993753              0.000711907                 0.994851              0.000624382                 0.940759                0.0045842                 0.926724               0.00492907
   4950                  1.04736                  28.2748                 0.994703               0.00042141                 0.936508               0.00298642                        1                       -1                        1                       -1                 0.878028                       -1                 0.872973                       -1                  1386.91                       567.473                       53.8167                  2.91782               0.00998864                     8193                     1025                        1                 0.994111              0.000642537                   0.9951              0.000577505                 0.933333               0.00441511                 0.939211               0.00418491
   4951                 0.994923                  33.9989                 0.994555              0.000423865                 0.933964               0.00312341                        1                       -1                        1                       -1                 0.844091                       -1                 0.825939                       -1                  1654.18                       680.733                        64.747                  3.89726                0.0100125                     8193                     1025                        1                 0.994665              0.000637698                 0.994032              0.000684554                 0.929505                0.0049236                 0.934852               0.00481586
   4952                  1.01745                  26.5865                  0.99384              0.000450451                  0.93813               0.00292308                        1                       -1                        1                       -1                 0.922411                       -1                  1.56136                       -1                  1292.36                       532.592                       50.4656                  2.70233                 0.010008                     8193                     1025                        1                 0.993307              0.000726006                 0.994123              0.000674126                 0.938969               0.00446305                 0.941664               0.00431232
   4953                 0.995253                  33.9947                 0.994181              0.000438634                 0.928963               0.00320258                        1                       -1                        1                       -1                 0.841597                       -1                 0.832765                       -1                  1646.66                       681.442                       64.8557                  3.90728                 0.010008                     8193                     1025                        1                 0.993799              0.000716019                  0.99403              0.000689401                 0.928521               0.00501683                 0.931239               0.00489901
   4954                  1.00108                  34.0278                 0.994001              0.000444681                 0.931295               0.00316238                        1                       -1                        1                       -1                 0.846364                       -1                  0.80678                       -1                  1644.63                       681.116                       64.8376                  3.86424                0.0100274                     8193                     1025                        1                  0.99411               0.00068468                 0.993851              0.000679069                 0.924799               0.00512867                 0.936539               0.00455623
   4955                 0.997143                  34.3325                 0.993582              0.000461988                 0.933462               0.00314362                        1                       -1                        1                       -1                 0.838284                       -1                  0.77931                       -1                  1655.32                       686.004                       65.3037                  3.95628               0.00998496                     8193                     1025                        1                 0.993266              0.000726147                 0.993693              0.000700771                 0.935357               0.00480487                 0.932813               0.00477477
   4956                  1.12537                  23.0425                 0.994435              0.000428082                 0.942499               0.00278265                        1                       -1                        1                       -1                 0.923692                       -1                  1.47336                       -1                  1137.98                       463.585                       43.9915                  2.10072                 0.009992                     8193                     1025                        1                 0.994449               0.00061301                  0.99432               0.00062349                 0.944843               0.00398058                 0.941193               0.00401063
   4957                  1.00626                  34.1431                 0.994348              0.000433515                 0.929012               0.00323005                        1                       -1                        1                       -1                 0.840657                       -1                 0.776271                       -1                   1642.2                       682.176                       64.8503                  3.88533                0.0100095                     8193                     1025                        1                 0.993817              0.000695586                  0.99472              0.000640333                 0.928521               0.00501683                 0.933424               0.00476758
   4958                  0.99951                  34.1246                 0.993519              0.000462948                 0.925406               0.00331938                        1                       -1                        1                       -1                 0.839512                       -1                 0.788396                       -1                  1648.66                       683.343                       65.0082                  3.91474                0.0100034                     8193                     1025                        1                 0.992724               0.00075453                 0.994292              0.000663555                 0.928943               0.00496285                 0.921238               0.00526253
   4959                  1.00226                  34.1916                 0.993097              0.000478634                 0.929781               0.00321512                        1                       -1                        1                       -1                  0.83927                       -1                 0.812287                       -1                  1648.87                       684.234                       65.0027                  3.91299               0.00999552                     8193                     1025                        1                 0.992912              0.000738957                  0.99313              0.000732363                  0.92921                0.0049322                  0.92807                0.0050238
