#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/     tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/    hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5323                  3.06758                  29.7008                 0.997396              0.000333401                  0.91524               0.00425936             5.43472e-323             1.99434e-314             6.93945e-310                        0                   1.0002                       -1                 0.968023                       -1                  1719.11                       565.108                       16.4328                  0.82702               0.00999198                     8193                      257                        1                 0.997352              0.000483384                 0.997367              0.000480669                 0.917147               0.00605884                 0.909456               0.00635495
   5324                  3.04952                  30.2151                 0.998372              0.000264023                  0.91515                0.0042372             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00044                       -1                 0.952428                       -1                  1750.31                        575.41                       16.7315                 0.849308               0.00999733                     8193                      257                        1                 0.998451              0.000375784                 0.998378              0.000382392                 0.921358               0.00592784                 0.908277               0.00640618
   5325                  3.03602                  30.3848                 0.997672              0.000313953                 0.915313               0.00428281             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00036                       -1                     0.96                       -1                   1757.5                       579.039                       16.7687                 0.858454                0.0100081                     8193                      257                        1                 0.997657              0.000459454                 0.997505              0.000471571                 0.906568               0.00657385                 0.923893               0.00592492
   5326                  3.05336                  30.2653                 0.997848              0.000301288                 0.912778                0.0043611             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00035                       -1                 0.964321                       -1                  1753.83                       576.503                       16.6966                   0.8495                0.0100013                     8193                      257                        1                   0.9978              0.000440025                 0.997746              0.000450857                 0.913023               0.00636037                 0.912688               0.00630123
   5327                  3.05976                  29.3597                 0.996782              0.000371557                 0.918835               0.00410997             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00054                       -1                 0.947217                       -1                  1689.83                         558.1                       16.2105                 0.818364               0.00999842                     8193                      257                        1                 0.996916              0.000528885                 0.996739              0.000543429                 0.914735               0.00610592                 0.923826               0.00580818
   5328                    2.999                  28.3873                 0.997541               0.00032859                 0.920645               0.00418817             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00019                       -1                 0.967773                       -1                  1646.02                       539.586                       15.6773                 0.783789                0.0099862                     8193                      257                        1                 0.997746              0.000450775                 0.997211              0.000500969                 0.917852               0.00614001                 0.920912               0.00594465
   5329                  3.00864                  30.0547                 0.997263              0.000342187                 0.915787               0.00421591             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00026                       -1                 0.963037                       -1                  1738.94                       572.323                       16.6041                 0.847087               0.00999946                     8193                      257                        1                  0.99745              0.000481922                 0.996917              0.000528645                 0.914361               0.00613274                  0.91754               0.00612921
   5330                  3.01538                  30.3979                 0.997433              0.000331336                 0.920107               0.00421076             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00041                       -1                 0.957661                       -1                  1758.24                       578.628                       16.8188                 0.865481                0.0100003                     8193                      257                        1                 0.997748              0.000450491                 0.997088              0.000514821                 0.922649               0.00598557                  0.91954               0.00620761
   5331                   3.0468                  29.5808                 0.997668              0.000314419                 0.919629               0.00416143             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00041                       -1                 0.966019                       -1                  1712.87                       562.867                       16.3384                 0.825695                0.0100001                     8193                      257                        1                 0.997286              0.000495542                 0.998217              0.000398657                 0.923579                0.0059675                 0.916855               0.00612953
   5332                  3.05019                  29.3775                 0.997595              0.000321407                 0.922078               0.00410685             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00042                       -1                 0.959499                       -1                  1697.92                       559.087                       16.2475                 0.817588               0.00998773                     8193                      257                        1                 0.998007              0.000424972                 0.997263              0.000499747                 0.928039               0.00561924                  0.91595               0.00633548
   5333                  3.01982                  28.4938                 0.997376              0.000335983                 0.917987               0.00421832             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00031                       -1                 0.965061                       -1                  1646.47                       540.913                       15.7193                 0.789185               0.00999231                     8193                      257                        1                 0.997827              0.000443507                 0.997059              0.000519884                 0.923077               0.00593474                 0.913103               0.00632079
   5334                  3.06228                  29.4215                 0.997331              0.000336253                 0.915161               0.00424729             5.43472e-323             1.99434e-314             6.93945e-310                        0                  1.00028                       -1                 0.960615                       -1                  1701.62                        559.18                       16.2052                 0.815503                0.0100016                     8193                      257                        1                 0.997317              0.000489781                 0.997486              0.000475171                 0.919663               0.00597143                 0.911427               0.00637561
