#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
# BCM4A  | Beam Current Threshold: > 10.00 uA 
#                                     
# DAQ Mode: coin | Trigger: trig5              
# electron arm: HMS                        
#                                              
#---Cuts still need to be defined (testing for now) . . . --- 
#                       
# Units: charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
#! Run[i,0]/             charge[f,1]/        avg_current[f,2]/            hTrkEff[f,3]/        hTrkEff_err[f,4]/            pTrkEff[f,5]/        pTrkEff_err[f,6]/    tgt_boil_factor[f,7]/     tgt_boil_factor_err[f,8]/      hadAbs_factor[f,9]/      hadAbs_factor_err[f,10]/             cpuLT[f,11]/         cpuLT_err[f,12]/               tLT[f,13]/           tLT_err[f,14]/          S1X_rate[f,15]/     shms_Ps1_3of4_rate[f,16]/    hms_Ps3_elreal_rate[f,17]/     coin_Ps5_rate[f,18]/         edtm_rate[f,19]/        Ps1_factor[f,20]/        Ps3_factor[f,21]/        Ps5_factor[f,22]/       hTrkEff_pos[f,23]/   hTrkEff_err_pos[f,24]/       hTrkEff_neg[f,25]/   hTrkEff_err_neg[f,26]/       pTrkEff_pos[f,27]/   pTrkEff_err_pos[f,28]/       pTrkEff_neg[f,29]/   pTrkEff_err_neg[f,30]/
   5024                  14.5248                  51.6561                 0.996546              0.000404278                 0.952404               0.00339108             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00079                       -1                 0.984353                       -1                  576.796                       57.4127                       28.3699                  0.20838                0.0100006                     1025                      513                        1                 0.996559              0.000581719                   0.9964              0.000591881                  0.95303               0.00487053                 0.949901               0.00498506
   5025                  14.6012                  56.7477                 0.996024              0.000428699                 0.951401               0.00341101             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00049                       -1                 0.989118                       -1                  627.834                       63.1004                       31.0357                 0.236194               0.00999996                     1025                      513                        1                 0.996284              0.000595045                 0.996079              0.000612388                 0.952736               0.00484915                 0.948343               0.00501736
   5026                  15.2489                  52.5839                 0.996783              0.000379129                 0.956311               0.00317793             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00077                       -1                 0.984143                       -1                  582.714                       58.1845                       28.7501                 0.214079                0.0100038                     1025                      513                        1                 0.996787              0.000543108                 0.996667              0.000555453                  0.95122               0.00478332                 0.960897               0.00431826
   5027                   14.302                   55.344                 0.995853              0.000437161                 0.952602               0.00340298             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00053                       -1                  0.98452                       -1                  677.489                       66.9621                       30.8902                 0.248301               0.00999921                     1025                      513                        1                 0.995888              0.000627146                 0.995744              0.000634466                 0.950544                0.0049456                 0.954357               0.00486558
   5031                  14.3704                  54.3811                 0.996196              0.000415051                 0.948737               0.00352912             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00048                       -1                 0.988271                       -1                   655.65                       64.8535                       30.3016                 0.243051                0.0100018                     1025                      513                        1                  0.99606              0.000607892                 0.996366              0.000581959                 0.950199               0.00498008                    0.948               0.00509902
   5032                   17.175                  45.0618                 0.997111              0.000355616                 0.959991               0.00294948             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00095                       -1                 0.985834                       -1                  509.052                       48.6277                       24.7995                 0.157017                0.0100015                     1025                      513                        1                 0.997492              0.000473894                 0.996589              0.000553309                 0.965816               0.00394724                 0.954308               0.00445907
   5033                  15.9149                  48.2314                 0.997094              0.000360405                 0.952947               0.00327837             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00085                       -1                 0.985758                       -1                  577.872                       55.2358                       26.8224                 0.185483                0.0100009                     1025                      513                        1                 0.996959              0.000529306                 0.997251              0.000501853                 0.949302               0.00485596                 0.956501               0.00455994
   5038                    16.31                   46.321                  0.99636              0.000404404                 0.955291               0.00316934             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                   1.0007                       -1                   0.9875                       -1                  525.015                       50.5514                       25.3003                  0.17066               0.00999691                     1025                      513                        1                  0.99647              0.000572688                 0.996135              0.000596369                 0.955056               0.00458706                  0.95694                0.0044413
   5039                  16.4961                  48.8265                 0.996866              0.000371966                 0.960095                0.0029418             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                  1.00073                       -1                 0.989343                       -1                  546.924                       53.0184                       26.7218                 0.179283                0.0099985                     1025                      513                        1                 0.996898               0.00053207                 0.996663               0.00054854                 0.963588               0.00402104                 0.955816               0.00446325
   5311                  16.0724                  65.1119                 0.995947              0.000395513                 0.957642               0.00323921             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                    1.001                       -1                 0.985824                       -1                  685.734                        73.559                       35.6248                 0.309278                0.0100023                     8193                      513                        1                 0.995979              0.000568642                 0.995893              0.000569552                 0.948875               0.00511247                 0.966803                0.0041176
   5312                  16.0199                  69.6748                 0.996138              0.000384331                 0.953137               0.00343618             1.38338e-322             1.99434e-314             6.91657e-310             1.08694e-322                   1.0005                       -1                 0.982601                       -1                  732.371                       78.9658                       38.0954                 0.338295               0.00999898                     8193                      513                        1                 0.996481               0.00052457                 0.995678              0.000588207                 0.950388               0.00506354                 0.956131               0.00481524
